[Panel Mapper]
Version = "ASTP"
Date = "2020/12/15 ¤W¤È 09:12:47"

[Measurement Information]
Scan Start Time = "3690779116.0"
Scan Completion Time = "3690786928.8"
Recipe No = "0"
Manual Measurement = "TRUE"
GlassID = ""
Operator ID = ""
Scan Start Time String = "2020/12/14 ¤U¤È 04:25:15"
Scan Completion Time String = "2020/12/14 ¤U¤È 06:35:28"[LCD Data]
x (um),y (um),Cell Gap (um),PSG Rubbing Direction (°),PSA Rubbing Direction (°),Twist (°),PSG Pre-Tilt(°),PSA Pre-Tilt(°),RMS%Error,# of iterations
509.131157,58.952029,2.908451,90.346056,89.986807,-0.359249,0.095897,-0.514890,0.327134,108.000000
509.131157,64.311304,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,69.670579,2.845531,-89.744731,89.528849,-0.726420,0.856535,0.230156,0.388244,124.000000
509.131157,75.029855,2.803919,90.266529,-90.358268,-0.624798,0.275527,0.193097,0.225063,109.000000
509.131157,80.389130,2.805005,90.272904,-90.383251,-0.656155,0.348733,0.038878,0.228758,113.000000
509.131157,85.748405,2.833351,90.336961,89.877510,-0.459451,0.350399,-0.009636,0.402023,105.000000
509.131157,91.107681,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,96.466956,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,101.826231,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,107.185507,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,112.544782,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,117.904058,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,123.263333,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,128.622608,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,133.981884,2.922120,-89.535292,-90.636758,-1.101466,2.583145,-1.530154,0.476061,118.000000
509.131157,139.341159,2.897190,90.151076,89.702464,-0.448612,0.047862,-0.407908,0.240284,108.000000
509.131157,144.700434,2.879790,90.174111,89.908299,-0.265812,0.772761,-0.065346,0.165010,110.000000
509.131157,150.059710,2.894123,90.231532,89.853223,-0.378310,0.412654,-0.272217,0.226442,103.000000
509.131157,155.418985,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,160.778260,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,166.137536,2.925635,-89.775830,-90.502450,-0.726620,0.355040,-0.432678,0.255174,116.000000
509.131157,171.496811,2.920105,90.231206,-90.288696,-0.519902,0.391064,0.238911,0.205211,103.000000
509.131157,176.856086,2.940695,90.315626,89.850012,-0.465614,0.482476,-0.074312,0.246868,103.000000
509.131157,182.215362,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,187.574637,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,192.933912,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,198.293188,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,203.652463,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,209.011738,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,214.371014,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,219.730289,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,225.089564,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,230.448840,2.961497,-89.693433,-90.632475,-0.939042,0.861173,-0.047325,0.415741,120.000000
509.131157,235.808115,2.918188,90.205771,89.769024,-0.436747,0.430115,-0.351435,0.218297,116.000000
509.131157,241.167390,2.910516,90.142251,89.769413,-0.372838,0.277918,-0.423898,0.205828,124.000000
509.131157,246.526666,2.921126,90.210074,90.007906,-0.202168,0.509896,-0.036983,0.353940,97.000000
509.131157,251.885941,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,257.245216,2.941457,-89.620478,-90.528029,-0.907551,1.168094,-0.824253,0.344069,120.000000
509.131157,262.604492,2.917070,90.120525,89.496331,-0.624194,0.269805,-0.069973,0.324422,161.000000
509.131157,267.963767,2.923411,90.219385,-90.285628,-0.505013,0.120261,0.637767,0.226406,109.000000
509.131157,273.323042,2.952414,90.163193,89.704892,-0.458301,0.248590,-0.115222,0.281342,101.000000
509.131157,278.682318,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,284.041593,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,289.400868,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,294.760144,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,300.119419,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,305.478694,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,310.837970,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,316.197245,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,321.556520,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,326.915796,2.939668,-89.764281,89.668665,-0.567054,0.269648,0.297543,0.281983,105.000000
509.131157,332.275071,2.903239,90.337384,89.737747,-0.599637,0.526194,-0.026662,0.175195,108.000000
509.131157,337.634346,2.899783,90.292183,89.646179,-0.646004,0.233558,-0.041528,0.237036,115.000000
509.131157,342.993622,2.918245,90.295276,89.960897,-0.334380,0.032563,-0.006332,0.427591,105.000000
509.131157,348.352897,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,353.712173,2.931475,-89.918507,-90.718962,-0.800455,1.131350,-0.271932,0.512233,135.000000
509.131157,359.071448,2.902331,90.218070,-90.241491,-0.459561,0.452143,0.544499,0.174680,109.000000
509.131157,364.430723,2.918919,90.210277,-90.321913,-0.532190,0.170015,0.510000,0.242709,104.000000
509.131157,369.789999,2.955115,90.235614,-89.934091,-0.169705,0.246615,0.355564,0.424087,105.000000
509.131157,375.149274,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,380.508549,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,385.867825,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,391.227100,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,396.586375,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,401.945651,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,407.304926,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,412.664201,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,418.023477,2.955509,-89.619040,-90.637350,-1.018310,1.533642,-0.155000,0.412937,123.000000
509.131157,423.382752,2.911521,90.127122,89.650183,-0.476939,0.102290,-0.211923,0.257392,110.000000
509.131157,428.742027,2.892402,90.218537,-90.220968,-0.439505,0.641091,0.212942,0.175981,115.000000
509.131157,434.101303,2.902541,90.257943,89.799919,-0.458024,0.506993,-0.107627,0.207925,119.000000
509.131157,439.460578,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,444.819853,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,450.179129,2.911796,90.113764,-90.346096,-0.459859,0.082170,0.149859,0.263033,115.000000
509.131157,455.538404,2.903890,90.227399,-90.258980,-0.486379,0.346487,0.369835,0.203014,109.000000
509.131157,460.897679,2.925243,90.283768,-90.176938,-0.460706,0.668403,0.074383,0.282159,103.000000
509.131157,466.256955,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,471.616230,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,476.975505,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,482.334781,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,487.694056,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,493.053331,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,498.412607,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,503.771882,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,509.131157,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,514.490433,2.940106,-89.836233,-90.736163,-0.899930,1.265508,-0.288131,0.400345,148.000000
509.131157,519.849708,2.893389,90.130878,89.653086,-0.477793,0.284377,-0.236661,0.228103,103.000000
509.131157,525.208983,2.885622,90.176625,89.697431,-0.479194,0.627228,-0.242767,0.244411,109.000000
509.131157,530.568259,2.902167,90.298837,-89.855983,-0.154820,0.425495,0.468696,0.336697,111.000000
509.131157,535.927534,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,541.286809,2.922451,-89.814537,-90.434337,-0.619800,0.725976,-0.445862,0.394726,117.000000
509.131157,546.646085,2.893903,90.074342,89.702759,-0.371583,0.271675,-0.330471,0.272624,112.000000
509.131157,552.005360,2.897551,90.230753,-90.171139,-0.401891,0.426344,0.668473,0.203657,105.000000
509.131157,557.364635,2.936670,90.217048,-90.338168,-0.555216,0.259104,0.375594,0.329835,105.000000
509.131157,562.723911,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,568.083186,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,573.442461,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,578.801737,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,584.161012,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,589.520288,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,594.879563,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,600.238838,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,605.598114,2.942592,-89.629686,-90.631506,-1.001820,1.771474,-0.436740,0.540101,118.000000
509.131157,610.957389,2.920271,-89.866117,89.510279,-0.623604,0.333129,0.486475,0.271755,118.000000
509.131157,616.316664,2.886794,90.183782,89.640682,-0.543100,0.144217,-0.100310,0.196279,135.000000
509.131157,621.675940,2.886829,90.221131,89.676250,-0.544881,0.612912,-0.308580,0.283811,109.000000
509.131157,627.035215,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,632.394490,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,637.753766,2.912923,-89.800059,-90.560943,-0.760884,0.647895,-0.022470,0.421550,116.000000
509.131157,643.113041,2.881604,90.184557,-90.192270,-0.376827,0.370575,0.298723,0.201873,108.000000
509.131157,648.472316,2.903083,90.181450,-90.364250,-0.545701,0.675637,0.603268,0.255021,136.000000
509.131157,653.831592,2.939823,90.223297,-89.956010,-0.179307,0.341656,0.149275,0.424867,94.000000
509.131157,659.190867,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,664.550142,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,669.909418,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,675.268693,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,680.627968,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,685.987244,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,691.346519,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,696.705794,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,702.065070,2.927930,-89.763986,-90.653792,-0.889806,0.705159,-0.914065,3.594324,95.000000
509.131157,707.424345,2.889332,90.225077,89.565819,-0.659258,0.127513,-0.147506,0.315205,120.000000
509.131157,712.783620,2.865831,90.280286,89.704303,-0.575984,0.310238,-0.294712,0.208037,107.000000
509.131157,718.142896,2.876358,90.453614,-90.288329,-0.741943,0.423583,0.219530,0.309989,120.000000
509.131157,723.502171,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,728.861446,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,734.220722,2.883267,90.130051,89.647137,-0.482914,0.152982,-0.154977,0.316856,134.000000
509.131157,739.579997,2.870087,90.182159,-90.114841,-0.297000,0.438360,0.275353,0.235307,99.000000
509.131157,744.939272,2.897064,90.155285,-90.253231,-0.408516,0.878962,0.246630,0.279976,93.000000
509.131157,750.298548,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,755.657823,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,761.017098,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,766.376374,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,771.735649,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,777.094924,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,782.454200,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,787.813475,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,793.172750,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,798.532026,2.910422,-89.839247,-90.520345,-0.681098,0.663867,-0.476243,0.397283,113.000000
509.131157,803.891301,2.868178,90.101558,89.649489,-0.452070,0.255708,-0.537146,0.205870,113.000000
509.131157,809.250576,2.864990,90.125141,89.744674,-0.380468,0.489190,-0.330829,0.210863,110.000000
509.131157,814.609852,2.881561,90.404990,-90.215360,-0.620350,0.505525,0.172719,0.320100,124.000000
509.131157,819.969127,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,825.328403,2.892676,-90.031624,-90.437288,-0.405665,0.710967,-0.694303,0.503942,112.000000
509.131157,830.687678,2.865635,90.125922,-90.229029,-0.354950,0.109562,0.066466,0.274468,106.000000
509.131157,836.046953,2.875041,90.081698,-90.218791,-0.300488,0.134036,0.181515,0.206953,101.000000
509.131157,841.406229,2.908797,90.138753,-90.024247,-0.163000,0.864313,0.586917,0.410907,90.000000
509.131157,846.765504,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,852.124779,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,857.484055,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,862.843330,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,868.202605,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,873.561881,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,878.921156,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,884.280431,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,889.639707,2.904238,-89.851455,-90.595077,-0.743622,1.308114,-1.179143,0.451026,133.000000
509.131157,894.998982,2.885685,90.076051,89.565630,-0.510421,0.169972,-0.548755,0.270735,108.000000
509.131157,900.358257,2.860384,90.175307,89.536406,-0.638900,0.015307,-0.282492,0.191048,115.000000
509.131157,905.717533,2.860424,90.027731,89.708673,-0.319058,0.461126,-0.487054,0.234249,108.000000
509.131157,911.076808,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,916.436083,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,921.795359,2.876479,-89.759078,-90.368242,-0.609164,0.358187,-0.494396,0.281654,109.000000
509.131157,927.154634,2.854589,90.150875,89.819107,-0.331768,0.493157,-0.379274,0.188020,121.000000
509.131157,932.513909,2.873051,90.213137,-90.115648,-0.328784,0.634397,0.216248,0.209489,112.000000
509.131157,937.873185,2.913835,90.345338,-89.908511,-0.253849,1.102254,1.001577,0.425944,114.000000
509.131157,943.232460,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,948.591735,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,953.951011,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,959.310286,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,964.669561,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,970.028837,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509.131157,975.388112,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,0.000000,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,5.359275,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,10.718551,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,16.077826,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,21.437101,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,26.796377,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,32.155652,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,37.514927,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,42.874203,3.084956,-89.647494,89.458924,-0.893582,1.183362,0.981995,0.570749,136.000000
514.490433,48.233478,2.995591,90.278414,89.651628,-0.626786,0.340637,-0.857882,0.327387,120.000000
514.490433,53.592753,2.929939,90.279106,89.702856,-0.576249,0.678707,-0.724973,0.245290,120.000000
514.490433,58.952029,2.906576,90.302587,89.848938,-0.453649,0.351823,-0.401771,0.300758,106.000000
514.490433,64.311304,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,69.670579,2.845058,-89.749246,89.634958,-0.615796,1.076860,0.115310,0.453212,120.000000
514.490433,75.029855,2.805481,90.134867,89.656810,-0.478057,0.804379,-0.079339,0.220456,177.000000
514.490433,80.389130,2.799583,90.190681,-90.313429,-0.504110,0.597658,0.016321,0.223719,109.000000
514.490433,85.748405,2.826514,90.282263,-90.166901,-0.449164,0.523089,0.104579,0.405954,100.000000
514.490433,91.107681,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,96.466956,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,101.826231,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,107.185507,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,112.544782,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,117.904058,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,123.263333,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,128.622608,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,133.981884,2.932259,-89.493032,-90.582619,-1.089587,1.858575,-0.943703,0.497748,113.000000
514.490433,139.341159,2.905114,-89.792369,-90.311191,-0.518821,0.046739,-0.153265,0.269398,110.000000
514.490433,144.700434,2.888975,90.252601,-90.054642,-0.307243,0.574749,0.276729,0.172327,122.000000
514.490433,150.059710,2.898234,90.181755,89.732441,-0.449314,0.407988,-0.117557,0.214922,126.000000
514.490433,155.418985,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,160.778260,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,166.137536,2.937743,-89.700555,-90.485821,-0.785266,0.461702,-0.565152,0.301385,114.000000
514.490433,171.496811,2.925740,90.228512,-90.357825,-0.586337,0.139419,0.404246,0.192665,137.000000
514.490433,176.856086,2.947552,90.286629,89.682707,-0.603922,0.291539,-0.023841,0.218101,108.000000
514.490433,182.215362,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,187.574637,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,192.933912,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,198.293188,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,203.652463,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,209.011738,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,214.371014,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,219.730289,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,225.089564,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,230.448840,2.968114,-89.701816,-90.792206,-1.090390,1.551539,-0.403934,0.528956,189.000000
514.490433,235.808115,2.934375,90.261226,89.744322,-0.516905,0.453899,-0.400365,0.235745,106.000000
514.490433,241.167390,2.918764,90.204187,89.750027,-0.454160,0.439411,-0.271945,0.193970,115.000000
514.490433,246.526666,2.929534,90.310768,-89.979503,-0.290271,0.288675,0.144342,0.291316,107.000000
514.490433,251.885941,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,257.245216,2.950051,-89.733705,-90.381946,-0.648241,0.863696,-1.028757,0.424720,122.000000
514.490433,262.604492,2.929351,90.047582,89.506899,-0.540683,0.025459,-0.145197,0.405156,97.000000
514.490433,267.963767,2.928831,90.220031,-90.294993,-0.515024,0.245814,0.629593,0.197900,112.000000
514.490433,273.323042,2.953493,90.172953,89.720941,-0.452012,0.335186,-0.003266,0.268946,106.000000
514.490433,278.682318,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,284.041593,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,289.400868,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,294.760144,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,300.119419,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,305.478694,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,310.837970,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,316.197245,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,321.556520,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,326.915796,2.950892,-89.620758,89.556808,-0.822434,0.924955,0.143007,0.288305,136.000000
514.490433,332.275071,2.912102,90.358534,89.691269,-0.667265,0.377658,-0.001377,0.208098,119.000000
514.490433,337.634346,2.912021,90.245497,89.664127,-0.581369,0.544968,-0.239032,0.199483,111.000000
514.490433,342.993622,2.925533,90.345819,-90.021520,-0.367339,0.132732,0.150821,0.381188,96.000000
514.490433,348.352897,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,353.712173,2.940225,-89.790216,-90.774116,-0.983900,1.519414,-0.346009,0.629432,151.000000
514.490433,359.071448,2.910040,90.158569,-90.257323,-0.415893,0.443041,0.422564,0.184212,110.000000
514.490433,364.430723,2.922990,90.218225,-90.361075,-0.579301,0.440087,0.258534,0.209925,106.000000
514.490433,369.789999,2.956686,-89.748890,-90.121255,-0.372365,0.000378,-0.194133,0.375384,102.000000
514.490433,375.149274,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,380.508549,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,385.867825,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,391.227100,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,396.586375,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,401.945651,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,407.304926,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,412.664201,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,418.023477,2.957911,-89.605532,-90.550936,-0.945404,1.872942,-0.512479,0.484522,110.000000
514.490433,423.382752,2.925763,89.977344,89.468860,-0.508484,0.068641,-0.643392,0.320056,142.000000
514.490433,428.742027,2.899155,90.260126,-90.225714,-0.485840,0.527178,0.166070,0.219461,101.000000
514.490433,434.101303,2.906272,90.305168,89.588642,-0.716526,0.350868,-0.183221,0.258932,129.000000
514.490433,439.460578,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,444.819853,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,450.179129,2.924404,90.174196,-90.494331,-0.668527,0.052947,0.128890,0.268877,120.000000
514.490433,455.538404,2.908062,90.199348,-90.381733,-0.581081,0.353903,0.532359,0.209310,136.000000
514.490433,460.897679,2.928958,90.239133,-90.301998,-0.541131,0.344903,0.218071,0.243205,108.000000
514.490433,466.256955,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,471.616230,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,476.975505,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,482.334781,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,487.694056,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,493.053331,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,498.412607,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,503.771882,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514.490433,509.131157,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000
